"","TimeStep","X10Trial_Prey","X10Trial_Predator","X20Trial_Prey","X20Trial_Predator","X30Trial_Prey","X30Trial_Predator","X40Trial_Prey","X40Trial_Predatory","X50Trial_Prey","X50Trial_Predator","X60Trial_Prey","X60Trial_Predator","X70Trial_Prey","X70Trial_Predator","X80Trial_Prey","X80Trial_Predator","X90Trial_Prey","X90Trial_Predator","X100Trial_Prey","X100Trial_Predator"
"246",246,0,62.917180569834,0.00113804168077009,9.59224356650586,0.180640182310318,4.28373690566232,1.93199535063697,2.86933737560577,5.2202215646476,2.38454587026503,6.09021002261104,2.22056811706861,3.94928770935868,2.22182432132554,1.62254290379965,2.37580948864869,0.453926674142591,2.69792607564426,0.0897912232922896,3.21491820420409
"247",247,0,59.7713215413423,0.00125648628701629,9.11264230455356,0.209030068616299,4.07032387539481,2.26295895607358,2.73141405329456,6.13978729983863,2.27776643452562,7.17301476510863,2.12306343741764,4.65139901638477,2.11950772874383,1.90850295629371,2.26087386704285,0.532465402865112,2.56425443247265,0.104862753567346,3.05446096543223
"248",248,0,56.7827554642752,0.00139328444347798,8.65702163923598,0.242327881549915,3.86765850170403,2.65373996834181,2.60102442852448,7.22789474553937,2.17786311422604,8.45533006429176,2.03213903093061,5.48309205801473,2.02339101847134,2.24705470296187,2.15214505814976,0.625304715743782,2.43740708761845,0.122632312405823,2.90205821634811
"249",249,0,53.9436176910615,0.00155132439640558,8.22418261896776,0.281421042947133,3.67521281811011,3.11546353716408,2.47787564958287,8.51606004104906,2.08471132387456,9.97457201471964,1.94771448562713,6.46876607738129,1.93331590677141,2.64810576681053,2.04937379291665,0.735124437431787,2.3170608553836,0.143599913788917,2.75731119164051
"250",250,0,51.2464368065084,0.00173400552431371,7.81298624639451,0.327362429293308,3.49248645942893,3.66135893223788,2.36170159833963,10.0417367812352,1.9982292844832,11.7752102336536,1.86975637974678,7.63745760931171,1.84915627978742,3.1234573345789,1.95233206183019,0.865116044340053,2.20291114067223,0.168360400052613,2.6198415817079
"251",251,0,48.684114966183,0.0019453290160501,7.42235048183609,0.381401826635643,3.31900544530911,4.30716034626184,2.25226355566501,11.8494272124488,1.91838351276238,13.9100845358119,1.79828533521667,9.02372060417536,1.77082131849792,3.68716854251411,1.86081348463673,1.01908151548755,2.09467135741067,0.197621704295427,2.48929058019927
"252",252,0,46.2499092178738,0.00219000568166402,7.05124739665805,0.445023444568226,3.15432104778311,5.0715838127513,2.14935123815805,13.9919951969382,1.8451960829243,16.4419584326506,1.73338536948821,10.66867075683,1.69825964939107,4.35599092157655,1.77463394334894,1.20155140997148,1.9920724304015,0.232226666685057,2.36531798903626
"253",253,0,43.9374137569801,0.00247358409938183,6.69870046909701,0.519990665302287,2.99800874221192,5.97689442582797,2.0527842911975,16.532214489029,1.77875425350777,19.4453476172518,1.67521635120669,12.6212231776064,1.63146483998048,5.14988621242836,1.69363253552784,1.41792591759063,1.89486238631894,0.273179100899628,2.24760137949669
"254",254,0,41.7405430691311,0.0028026029295894,6.36378201544112,0.608399432758295,2.84966724166177,7.04958056111871,1.96241435162512,19.5445899184122,1.71922328767464,23.008665497869,1.62403069792967,14.9395569946095,1.57048267983326,6.09264330647769,1.61767292359508,1.67464335623047,1.80280604149082,0.321674943839237,2.13583530824588
"255",255,0,39.6535159156746,0.00318477197430984,6.04561074982319,0.712741959976185,2.70891761551205,8.32115469268168,1.87812783210994,23.1174927607367,1.6668636374267,27.2367308065734,1.58019594212013,17.6928452384873,1.51542086134602,7.21261292667311,1.54664518152534,1.97938145587702,1.71568479657623,0.379139485578786,2.02973058753642
"256",256,0,37.6708401198908,0.00362918745233558,5.74334946622371,0.835982759464482,2.57540249398715,9.82910370898184,1.79984963272806,27.3556542321706,1.62205416362671,32.2536832529165,1.54422551651129,20.963293218475,1.46646192504969,8.54358198171526,1.48046827547832,2.34129780034769,1.63329655141789,0.447271872586322,1.92901360917042
"257",257,0,35.7872981138963,0.00414658802463072,5.45620283660434,0.981649390520827,2.44878536137144,11.6180153637716,1.72754805979231,32.3830615501445,1.5853238082914,38.2063502966935,1.51682120136635,24.8485331488846,1.42388070012575,10.1258133572295,1.41909336378728,2.77131702418572,1.55545575747015,0.528098311811405,1.83342572224112
"258",258,0,33.9979332082015,0.00474965937613466,5.18341531939947,1.15394078204993,2.32874994196038,13.7409116375228,1.66124133670302,38.3462974755653,1.55739525633764,45.2680983344636,1.49893234345488,29.4644263108902,1.38806801189659,12.0072812832935,1.36250817013611,3.28247381881242,1.48199363061769,0.624035683886214,1.74272266515781
"259",259,0,32.2980365477914,0.00545339667963974,4.92426917288667,1.35785654316767,2.21499968439158,16.2608242608649,1.6010062402841,45.4183535528128,1.53924583530731,53.6431798341541,1.49183954300236,34.9483252965579,1.35956323895279,14.2451373514561,1.31074278047891,3.89032252965341,1.41275855437895,0.737967609361699,1.65667405303009
"260",260,0,30.6831347204018,0.00627553608399696,4.67808256823549,1.59935133365555,2.10725735198657,19.2526523018999,1.5469896093837,53.8029241478485,1.53219355509463,63.5715456320952,1.49727458274122,41.4628457725079,1.33909953534132,16.9074477123438,1.26387735239532,4.61342617125348,1.34761671309307,0.873335413329978,1.575062922169
"261",261,0,29.1489779843817,0.00723706854118756,4.44420779729968,1.8855191518241,2.0052647292435,22.8053462316387,1.49942378197864,63.7391440411724,1.53802037096448,75.3340141639091,1.51759491306467,49.2001861519305,1.32766743608215,20.0752478523082,1.22205242502599,5.47394010337416,1.28645300765141,1.03424691371444,1.4976853342887
"262",262,0,27.6915290851627,0.0083628518850217,4.22202957047113,2.22481333167427,1.90878245783279,27.0244666930066,1.45864747137568,75.5066518297753,1.55915145437942,89.257551829932,1.55604168408733,58.3870085322856,1.32660554928114,23.8449673695607,1.1854828090956,6.4983084569521,1.22917232397853,1.22560653211029,1.42435004400897
"263",263,0,26.3069526309045,0.00968234018250572,4.01096340015553,2.62730915141459,1.8175900196006,32.0351683315377,1.42513426781393,89.4307191355732,1.59892018767616,105.720177483249,1.61712807114992,69.2898449434942,1.33773180134193,28.3312828544723,1.15447646754088,7.7180947392629,1.17570124868757,1.45327091135286,1.35487823452647
"264",264,0,24.9916049993593,0.011230453098008,3.81045406565985,3.10501727277735,1.73148588951259,37.9856578362006,1.39953197058769,105.886937140445,1.66196676051662,125.154582312947,1.70723473428754,82.2209016412834,1.3635364403658,33.6704614318594,1.12946044351457,9.17097195089108,1.12599035987563,1.72423504235681,1.28910332792681
"265",265,0,23.7420247493913,0.0130486124609445,3.61997415550253,3.67225779138775,1.65028788863146,45.051167977785,1.38271751462387,125.304518869531,1.75484899239112,148.048816274738,1.83554124765308,97.5439700140638,1.40747081389513,40.0242591752096,1.11101687564101,10.9019020809954,1.08001726788924,2.04685487951587,1.2268708786617
"266",266,0,22.5549235119218,0.0151859785543956,3.43902268336727,4.3461065240947,1.57383377675695,53.4384711831706,1.37587467790983,148.166517556635,1.88699705145181,174.9410824403,2.01551389420891,115.679861108214,1.47438756406663,47.5844347364647,1.09993365923765,12.9645400721913,1.03779064699509,2.4311135889738,1.16803856137314
"267",267,0,21.4271773363257,0.0177009250180977,3.26712377412363,5.1469273364636,1.50198213716411,63.3909190265333,1.38060558334147,175.003923250429,2.07223698063247,206.403337105097,2.26733438182484,137.110263843548,1.57122513449421,56.5779244695332,1.0972766976982,15.4229033023344,0.999355593074851,2.88893996257857,1.11247626772348
"268",268,0,20.3558184695094,0.0206627988922112,3.1038254165304,6.09900687454982,1.43461362322655,75.1939242644282,1.39909316091558,206.378211885362,2.33127473311616,243.004150698698,2.62195304547537,162.378005684776,1.70809497051761,67.2726929821944,1.10449450093784,18.3533543160349,0.964800778097749,3.43458918362181,1.06006633148455
"269",269,0,19.3380275460339,0.0241540214668704,2.94869827942425,7.23131106595597,1.37163266041561,89.1806760655062,1.43434180805057,242.842611154094,2.69583530729439,285.233526108562,3.12800086618921,192.080036273403,1.90004727682458,79.9842083840122,1.12357209535306,21.8469518739938,0.934268069717675,4.08509809678579,1.01070390726636
"270",270,0,18.3711261687322,0.0282725965448392,2.80133458837458,8.57838625479027,1.31296972983052,105.737655557098,1.49054028979901,284.864496532265,3.21570722719443,333.358124162937,3.86381153961353,226.846432029547,2.170006062837,95.0823698147228,1.15726151519459,26.0122331532272,0.907965575788323,4.86082947006307,0.964297536511033
"271",271,0,17.4525698602956,0.0331351058277648,2.66134705995846,10.181431890915,1.25858440482232,125.30912431095,1.5736195110658,332.676987636019,3.97096268610462,387.149419325877,4.95865392959753,267.293137107086,2.5537638925322,112.998492104067,1.20943360679494,30.9784976613476,0.886185509251417,5.78612250524186,0.920769945568863
"272",272,0,16.5799413672808,0.0388802868285564,2.52836789097701,12.0895763551313,1.20846937597787,148.399060343837,1.69212741844279,386.001906118939,5.09346245622771,445.381903296236,6.63046122259932,313.925728905846,3.10867926017133,134.231548786202,1.285626100323,36.8996702363584,0.869328929514711,6.89007012924817,0.880059135994627
"273",273,0,15.7509442989168,0.0456733075061747,2.40204780009697,14.3613927982204,1.1626557899727,175.567771223815,1.8586311663996,443.541425174235,6.80487555026547,504.927409564952,9.25202560052252,366.951930660177,3.92913969984653,159.352142717379,1.39391637791317,43.9588247753699,0.857940433864995,8.20744746344892,0.842119848359784
"274",274,0,14.963397083971,0.0537108743292261,2.28205511955994,17.0666977929752,1.12122035696299,207.418168154459,2.09201533949152,502.067268212102,9.48287597245025,559.196878280937,13.4610256401969,425.92426280529,5.17448811354644,189.001335644962,1.54634412060682,52.3734491984441,0.852757465371721,9.7798204120053,0.806925510355135
"275",275,0,14.2152272297724,0.0632273374376808,2.16807493475768,20.288682061654,1.08429486810646,244.562581890667,2.42133656198531,554.8703055117,13.76977380811,595.762618772548,20.3153378746447,489.069715014778,7.11970374302612,223.87899173234,1.76128801873791,62.4015205402205,0.854781441894375,11.656868628635,0.774470821414517
"276",276,0,13.5044658682838,0.074501988870316,2.05980826962529,24.1264293355839,1.05207903854123,287.553415056546,2.89243805511144,589.439980616709,20.7217237174375,593.883953592582,31.40268987436,552.06334321182,10.2457500364663,264.711636220955,2.0675390035863,74.3484280312269,0.865382031503427,13.8979633081426,0.744775184965732
"277",277,0,12.8292425748696,0.0878677885165931,1.9569713159568,28.6978860969125,1.02485799719298,336.746793661988,3.57954659294268,585.18585247654,31.8998499579168,526.165208150832,48.4821089966686,605.912981665742,15.3897655534871,312.180947139246,2.51146368599696,88.5747157005848,0.886452723617005,16.5740473878364,0.717887283910914
"278",278,0,12.1877804461261,0.103721798802676,1.85929470490068,34.1433507356055,1.00302635540229,392.042144015014,4.60597010123268,515.549614056875,48.9721983515182,376.302260062764,71.5676025186587,633.846990662389,23.9451360094629,366.776825445092,3.16992161389747,105.504485860938,0.92064738541254,19.769873886777,0.693891217578033
"279",279,0,11.5783914238198,0.122537664650246,1.76652281904695,40.629554076231,0.987121718281732,452.393228880454,6.18140598992736,366.18355727183,71.7711863935843,182.252206324868,94.9202729677706,608.84086478887,37.9254316095894,428.505652669559,4.17407931965769,125.634058742554,0.97174744519908,23.5866672455058,0.672914798561791
"280",280,0,10.9994718526288,0.144880541772321,1.6784131436754,48.3544017391498,0.977871947600395,514.907612508502,8.6687619052352,176.605985293974,94.4640554171273,45.7083558564926,107.473688492717,499.703511959909,59.1197126077835,496.320617371827,5.75399193683923,149.540024734934,1.04524464855219,28.1452825202245,0.655140876071955
"281",281,0,10.4494982599974,0.171424956071051,1.5947356558972,57.5524379569426,0.976262763224089,573.253020049909,12.6989353060028,45.0980065347053,106.423770228077,5.7255710394417,107.012449666916,304.220934190192,85.7060549935642,567.026492541746,8.32211717044183,177.884970575935,1.14928832672314,33.5899477737934,0.64082295731595
"282",282,0,9.92702334699751,0.20297617238769,1.5152722505921,68.5010625272298,0.983635927173012,615.106593904046,19.3436915562871,6.12260898970832,105.902081601867,0.743611420603969,102.274534566243,104.32935986925,107.494328359784,633.243181953325,12.6248722215968,211.417553489298,1.29626503056939,40.0926852318672,0.630307019118643
"283",283,0,9.43067217964764,0.240495765249723,1.43981620222404,81.5274739711627,1.00183423696567,619.143590417673,30.274939205191,0.86316041920582,101.255374558618,0.131808585320627,97.2368603498711,13.0470871695876,113.334426409146,679.945675770409,19.9882428678751,250.960532372791,1.50550496047763,47.858515269071,0.624062369079671
"284",284,0,8.95913857066526,0.285132221305939,1.36817166181221,97.0161986186189,1.03341953979502,555.526962909421,47.5057268041102,0.161796187538391,96.2800054622382,0.0300037723473935,92.3878339853813,0.869663196751734,109.146389229364,680.025617881887,32.5797500287417,297.374415583635,1.80805203882509,57.1315513386907,0.622725949045139
"285",285,0,8.51118164213199,0.338257567316523,1.30015318854666,115.416853989051,1.08200699813439,402.725234168385,71.5211525961966,0.0383780468464131,91.4815829269463,0.00828469143121056,87.7712142696508,0.0943898583909034,103.783990365667,594.480095020939,53.1058271710371,351.472614516458,2.25531785527425,68.2020886111508,0.62716695112069
"286",286,0,8.08562256002539,0.401511214232862,1.23558531577403,137.251406349674,1.15278849194648,195.236551729101,96.7484678936829,0.010944811464152,86.9110146650741,0.00267005544978545,83.383380713595,0.0153062685305022,98.6045870035375,397.67254219709,82.0208929952889,413.840312788161,2.93523442566943,81.4147653736378,0.638582699538974
"287",287,0,7.68134143202412,0.476852443475187,1.17430215134575,163.119469202175,1.25337090909253,45.3954895085583,110.799881755635,0.00362152706030855,82.5664151564901,0.000977684038783845,79.2144343161654,0.00327483936644853,93.6758669216476,151.032480329388,110.537305376237,484.461192017537,4.00319103721158,97.177817841819,0.658643625216655
"288",288,0,7.29727436042292,0.566623243667751,1.11614701262871,193.698871068563,1.39515156104252,4.17643871239565,110.289702537641,0.00135566740475127,78.4383934151723,0.000398753965818552,75.2537900470452,0.000862073072926183,88.9923803489819,14.2917423962655,121.705163507325,561.95952340343,5.74242218711244,115.973325907843,0.689716994189802
"289",289,0,6.93241064240177,0.673623543994243,1.06097209683798,229.736252458841,1.59563326533388,0.405544622306745,105.235835594015,0.000563437153361468,74.516580080787,0.000178427286740903,71.4911305524402,0.000267308339566795,84.5428380494676,0,117.359284177101,642.081339729606,8.68230991320781,138.368103351898,0.735219918231663
"290",290,0,6.58579011028168,0.801201294953582,1.00863818778003,272.017754883845,1.88242640874365,0.0598752747769967,100.016721641514,0.000256270486444257,70.7907930621574,8.6553059583968e-05,67.9165867807866,9.47799508674776e-05,80.3157187459999,0,111.491319968245,714.750115865326,13.8229435985675,165.024414165955,0.800189907952333
"291",291,0,6.2565006047676,0.953360331722408,0.95901440061322,321.300771806209,2.30035849374698,0.0119650428265957,95.0218740881287,0.00012610867399497,67.2512715506405,4.507978767699e-05,64.5207633201357,3.76127422746529e-05,76.2999404210198,0,105.916753969833,758.900633651632,23.0117469573152,196.708788291333,0.89223128333606
